FID,area,perimeter,distance
57647,136094.5188,1964.798074,13510.64884
57648,113165.7133,1460.185524,14538.56682
57649,218932.0238,2951.068555,13386.88773
57650,88758.10663,1675.127457,15461.17111
57651,3751609.579,22138.30311,15331.41754
57652,3543501.295,19318.56276,13917.06003
57653,3546841.505,17970.24616,22086.38155
57654,2335476.857,19035.32622,24823.15489
57655,131370.3146,1464.693066,33795.21429
57656,2651481.515,14325.62228,30564.31357
57657,631639.8633,8960.891617,23531.47033
57658,113607.4767,2625.883251,25308.47432
57659,61801.06894,1500.56039,26072.91731
57660,33675.0212,1158.649066,25319.22996
57661,122476.5429,1442.485787,23829.49872
57662,2044721.218,10675.9506,17931.36897
57663,405535.1618,3727.797889,22001.90939
57664,1477958.862,14532.20189,18401.94277
57665,10729.57893,446.2103699,19803.90946
57666,25161.84718,653.8241033,21097.68786
57667,229006.8918,2254.365496,14453.66674
57668,100627.9053,1268.412287,14669.26753
57669,51429.50398,1287.669619,16256.62748
57670,45138.92065,1049.038199,15807.67658
57671,8591568.732,24863.78374,7963.37862
57672,341785.1096,4980.446123,10692.83472
57673,206105.8047,3508.375755,13110.12152
57674,4804218.121,22989.41086,13081.04785
57675,113986.3381,2186.230771,15381.72294
57676,53660.4025,1110.399724,14516.99424
57677,10362.13354,500.8416943,14678.56994
57678,5483835.637,21009.62986,5701.552726
57679,26909767.02,59846.74665,399.0774415
57680,103736.3281,1982.051617,3126.940942
57681,40681.94911,1308.062256,233.077429
57682,22184.9516,749.104976,54.80503312
57683,1023371.597,8112.955883,159.502247
57684,18852.31845,612.0281322,529.2934902
57685,673602.6187,7128.115559,393.4132469
57686,39180.71022,1015.399814,1107.633481
57687,795359.5206,10903.53046,238.1722829
57688,1230635.359,8186.448058,180.5853605
57689,43609.7513,1495.873316,874.9160043
57690,5305443.009,39995.41761,682.9103203
57691,619924.0826,6577.829766,189.4901317
57692,88034.85121,2022.674864,1044.395411
58174,31821403.83,57160.9286,100.7277605
58175,433236.3604,3438.933154,225.0810921
58176,32094.35359,804.8417098,4576.761543
58177,12257.60809,588.2023506,1383.605182
58178,8885.457386,392.011414,27703.12332
58179,1598.276483,162.6992993,28017.42525
58180,63683.27636,1982.542281,1787.123547
58181,43983166.35,49683.7882,94.08322189
58182,4138823.477,18283.77533,3913.457853
58183,207344.9274,3313.311209,5537.951457
58184,7828559.766,37456.00512,75.35703781
58185,4999.000162,307.3521501,18261.32104
58186,19362644.64,29388.23614,228.4029119
58187,3688722.516,11620.14347,4600.909666
58188,388105.0707,2454.552413,76719.79721
58189,7355.784313,436.9318545,22368.38869
58190,334297.5875,2932.454967,4705.233253
58191,40481.54242,937.9198481,3203.613267
58192,10517.32121,512.1790021,24117.62607
58193,788.731475,112.3381116,3182.597325
58194,1194929.596,12949.26058,146.4896522
58195,256525.9618,2689.586193,12888.01351
58196,516551437.6,273021.0518,153.2536781
58197,128263.7125,2166.452929,9900.924743
58198,92551.14122,1455.492534,159.9535119
58199,54494.63736,957.1822251,162.7124782
58200,13164084.69,31646.74727,11953.58161
58238,64481.70668,1443.22803,35.40528345
58239,123468.8235,1817.687529,596.4643082
58240,11252.84248,412.6463612,719.1257966
58635,416583.498,3778.979224,2698.498831
58636,175587.7945,2925.75835,3254.608236
58637,51011.86165,1383.061733,402.771214
58638,34375.87998,984.2180941,1836.225066
58639,14045.74481,629.6130365,2057.344737
58640,63203.83183,2323.636001,2898.910562
58641,16633.00005,699.4460107,3729.030575
58642,16633.13714,602.7760285,4056.87822
58643,39014.76145,1337.627287,3123.419669
58644,52493.35998,1435.963825,4054.897015
58645,32115.75152,1164.436469,3731.418106
58646,831474.9973,7680.867758,2480.183643
58647,1858441.236,10562.50711,1611.681942
58648,146425.7561,2148.681229,2890.482354
58649,689990.258,6149.173801,3597.990596
58650,42874.39817,1142.40165,2963.487943
58651,4832263.355,18264.5011,1467.666033
58652,204478.4326,3061.765327,556.6093082
58653,122691.1102,2115.384201,730.640028
58654,481066.9615,5404.065916,3660.493744
58655,305781.1398,3825.444025,4110.748748
58656,3967177.616,17261.35851,1944.108942
58657,805062.804,9351.942281,2894.636823
58658,12571.71142,503.7919882,1201.43603
58659,10690477.81,38593.06741,1091.283562
58660,146774.7562,2316.719699,4684.240054
58661,48432.5037,1208.47871,4904.274945
58662,17745.94198,533.4117014,4490.350753
58663,21442.87042,590.7730687,4285.750288
58664,16266.90118,519.4385731,4139.906589
58665,326729.3551,4050.441967,1144.68307
58666,1511733.015,9463.152224,1535.885288
58667,73532.97578,1739.453893,820.7823802
58668,107158.4547,1331.024338,310.9957981
58669,65033.17099,985.4867022,270.863408
58670,52103.49264,1180.070592,840.2746618
58671,1545459.046,14804.85871,181.2866292
58672,919246.7632,7209.050508,3133.823303
58673,453278.6401,6787.928174,639.7296372
58674,121636.1905,2519.084411,1350.064179
58675,1643620.639,9553.393118,1789.864255
58676,1283809.546,8160.967838,3709.181971
58677,6426626.893,24793.632,2174.334001
58678,6871319.574,28210.42441,11732.43928
58679,1671618.239,6648.375868,9987.845261
58682,9913992.171,36175.82215,15364.70204
58683,425029.5829,4808.828341,15970.38376
58684,127648.275,2144.712373,19739.52591
58685,145037.1889,1872.317107,19789.43954
58686,402908.5457,2608.658645,18856.32238
58687,387791.5188,3579.052971,20928.11904
58688,95753.28628,1844.279779,3350.887085
58689,83476.41397,2972.669194,1932.755324
58690,28096.94142,941.7047138,1596.856258
58691,172995.408,3210.173138,2038.268651
58692,288319.0076,2190.903943,2425.901513
58693,363722.5448,4435.093556,2565.712962
58694,1035644.89,4853.005838,1654.306766
58695,1623188.408,6033.833258,1876.358692
58696,451851.6982,3294.174343,750.4216173
58697,1184488.097,5414.810629,144.1966827
58698,5170089.358,10623.08902,514.5913521
58699,138861.686,2845.609985,1930.766312
58700,5000781.267,18911.31038,476.6684743
58701,3356774.073,7652.757134,410.2162443
58702,55438.81059,1094.530823,580.3045538
58703,2941257.403,10292.29743,442.0753359
58704,868807.3918,3974.229883,295.2286389
58705,297136.4085,2720.589044,2838.050807
58706,404748.9041,3121.171612,4629.396482
58707,185162.6346,2906.302658,1982.795408
58708,236921.2768,2038.877834,5731.157179
58709,391799.1158,3886.115468,4901.799138
58710,177911.4236,2213.899129,3110.505757
58711,119357.7114,1749.169644,707.5910091
58712,111564.5523,1448.270889,2089.303841
58713,10424013.69,26985.19902,873.7681823
58714,329514.6257,4421.257483,1735.558627
58715,30396.05089,894.3764527,1155.061112
58716,10379.25647,470.6568971,784.2025525
58717,19643.01031,790.8276897,161.8022973
58718,71183.92786,1160.735472,153.5302332
58719,15570.72431,740.794806,795.9738344
58720,102560.8826,1466.494299,5695.618629
58721,28144.35876,726.1731894,2724.504186
58722,433867.4014,3275.771463,1965.669374
58723,10404152.56,32647.74917,678.0930284
58724,190034.1148,2945.195875,215.5564978
58725,1744660.07,10177.23456,369.0394096
58726,1715723.271,8193.893017,210.4852832
58727,276039.7678,2796.699576,1114.624156
58728,23185710.89,28792.2259,222.2546709
58729,1009387.939,5099.976585,673.8217699
58730,727720.2407,3701.389021,1339.673337
58731,1213388.665,5111.215225,381.087783
58732,2398672.531,8636.605663,2750.811653
58733,2390489.386,7382.8061,206.3366439
58734,357196.046,3540.443782,2099.254106
58735,253360.3389,2353.141174,1809.542644
58736,430443.9842,3235.384652,147.3426357
58737,11869.88753,470.4491058,137.7917434
58738,10388.27605,502.5856387,4306.205475
58766,29136.72476,780.8981354,938.1778287
58767,1206430.547,4882.853684,1184.740106
58768,1341622.531,9850.806951,3021.415539
58769,8652.436603,426.9408607,1900.285862
58770,123173.8906,1549.681022,286.3885709
58771,90910.88079,1327.371448,1770.00262
58772,12986.6354,688.0396423,2011.967807
58773,57883.0212,1253.752694,1728.685647
58774,27826.79819,695.7015019,651.8703169
58775,33022.72194,809.1280524,610.0049505
58776,25215.4374,834.9455637,139.4199613
58777,46005.17721,811.2839112,139.9714451
58778,26339.95177,716.0518316,86.72144851
58779,30805.98144,830.1124237,249.4127287
58780,23752.82982,615.1083192,243.5472423
58781,110209.2881,1612.061633,503.7543352
58782,61226.40193,1754.646134,122.4327687
58783,59745.14283,1079.976179,559.0243236
58784,21152.32412,591.0928938,331.913185
58785,2665431.131,12856.02916,1258.616037
58786,128031.4057,1652.050619,1368.448267
58787,70892.95051,1154.106777,659.6000548
58788,22779.62112,651.7414473,286.3327827
58789,28578.40243,680.7058486,154.6643591
58790,101817.8628,1696.219315,164.719854
58791,65551.02806,973.0959307,8911.621358
58792,357985.053,2824.384047,4462.245371
58793,25809.5436,744.3555945,18812.47294
58794,503433.9584,3193.974829,875.2537452
58795,71986.35689,1601.355126,10602.86955
58796,45596.72033,1081.79222,21320.68842
58797,102419.2612,1783.610041,12737.20718
58798,26427.18998,745.3906454,16818.96391
58799,1695528.428,8213.280834,22382.0001
58800,5575214.598,17490.59516,17913.17234
58801,65103.21693,1389.521587,22372.15882
58802,651822.4761,5366.575676,9666.182772
58803,133905.1841,2537.55619,3154.80465
58804,66391.5073,1011.494258,17544.56167
58805,42101.50759,824.8716756,5000.282999
58806,83517.12301,2061.455007,33483.69869
58807,143436.7988,1644.601882,11307.89573
58808,222814.2403,3024.742406,9566.57423
58809,157625.7287,2155.691789,9602.511083
58810,241920.5984,3330.270617,3559.550618
58811,40947.22543,1413.83686,2842.494536
58812,18213.34707,668.5653489,17802.48646
58813,131467.4992,1960.448845,5351.040134
58814,211385.4703,3184.805611,55006.50019
58815,71285.79513,1543.238736,19769.05413
58816,1032762.236,8878.183777,18647.43717
58817,9966.488371,423.2470128,8836.002739
58818,23296.58492,728.6686209,14531.72609
58819,66256895.84,111306.4379,1357.61803
58820,873148.5505,7151.020806,38907.23158
58821,193625.1241,2266.833887,11986.22873
58822,5350120.251,13737.14476,3607.797617
58823,224214.1246,2673.958177,9088.858071
58824,12580344.52,33414.97559,11719.20568
58825,299872.6837,3071.866424,2935.238209
58826,8864.130994,484.3795045,10131.65419
58827,24031.12438,648.0942795,370.7198354
58828,16872.87547,664.4178082,36123.01748
58829,310295.0411,2436.871536,1973.046881
58830,75086.37036,1399.701184,1080.020783
58831,32853.95582,863.5629217,7874.759081
58832,58264.23697,1533.390106,29313.07784
58833,3723.891162,262.3595577,1982.45349
58834,1865323.911,11841.45725,2662.553212
58835,354475.171,3145.774815,4574.684561
58836,50807.40172,990.4358588,18833.25953
58837,13052151.73,25073.49373,48695.39045
58838,58204.52899,1025.090988,7762.29816
58839,114954.5175,1547.813256,56248.81667
58840,85616.63487,1427.546436,22130.74218
58841,1480743.225,6283.506696,15979.75097
58842,51294.08022,1063.958037,17400.84806
58843,45422.71628,1248.871968,22380.88251
58844,35275.60262,1249.761291,5996.042363
58845,330526.692,3665.076693,67438.11661
58846,3142404.186,9661.905616,4302.342497
58847,46228.80328,1267.340727,15623.17588
58848,66108.32069,1780.878537,264.2150216
58849,356840.7549,6167.816565,955.8704927
58850,25335.74149,743.6507185,49012.84423
58851,21140.41485,600.5759392,14595.88041
58852,1600.920579,193.2783694,109.946376
58853,1337542.599,10480.31162,70224.36709
58854,8074.580259,478.7667771,14316.92118
58855,2945.636569,216.3322971,9199.888082
58856,1056963.2,5583.580853,15044.60547
58857,56308.23352,1310.675526,13712.42684
58858,19180416.11,31670.6121,54080.31303
58859,41908146.3,76612.39067,4835.267353
58860,331798.6847,2575.217163,32561.66304
58861,89695.81672,1527.768594,74363.77725
58862,553587.8117,3653.749548,11576.64911
58863,109416.8729,1445.980865,2715.281635
58864,40905.65825,851.9452513,21897.35031
58865,254440.9808,3898.909982,16370.92108
58866,44290.06048,897.7506881,36438.0614
58867,23966.71463,843.9156004,12204.36922
58868,1180275.714,8307.721434,74562.84517
58869,2965016.455,8288.496553,14058.85056
58870,371753.5911,3302.141087,3447.829189
58871,22356.94134,560.9200364,11743.8263
58872,45725.28417,907.7125313,15821.633
58873,9935.407698,368.8828789,289114.5733
58874,10984.49714,501.6723607,399065.6188
58875,191708872,231817.8319,1587.79264
58876,7641.525601,411.1366135,413126.1292
58877,54939.27791,1160.490372,3363.11578
58878,1014736.364,4314.952415,3780.146826
58879,7852.117738,466.1630472,403598.8154
58880,576915.125,3141.033618,3178.290117
58881,21162.18307,710.1852616,3455.334354
58882,11138.57017,681.0339197,4788.636379
58883,186780.4701,2039.00306,3838.726521
58884,102500.5444,1480.115445,9355.604141
58885,10028.05725,581.2072889,8388.310045
58886,3252769.146,12502.18013,3217.399206
58887,272073.8514,3105.022075,21975.46528
58888,252562.1463,2100.732412,134.8985254
58889,38629.53511,967.1473295,7340.326782
58890,437559.0494,3733.694897,9009.920749
58891,863213.2896,5172.08305,10226.0186
58892,197244.1354,1950.717445,10557.68112
58893,216442.5151,2428.551867,12016.33555
58894,152569.507,1542.558348,9721.594736
58895,317700.3004,3595.316589,8828.08068
58896,269125.9617,2166.974937,9043.38382
58897,216035.0873,2665.744369,7743.964021
58898,7432.260332,376.8645673,510622.8973
58899,52329.65048,1061.979212,16856.08078
58900,60069.7994,1201.447181,20982.83646
58901,4117.330131,274.8320136,512932.6076
58902,24596.45939,720.7937214,8006.378883
58903,93295.7379,1786.337734,20985.59482
58904,17010.43216,529.2788744,504578.0329
58905,102515.8263,1589.497069,20964.7384
58906,86783.8513,1524.878539,1717.489989
58907,30971.5704,656.8918561,319938.7511
58908,39231.56148,843.1618342,188335.3537
58909,4031.621252,262.254849,8134.559076
58910,192267.8817,2965.030697,1811.404459
58911,48889.45103,1087.514651,112.2536365
58912,89408.9267,1581.656996,20674.71025
58913,1499850.603,6976.173853,16458.30426
58914,349485.1291,2630.24679,17594.66323
58915,1166441.098,6063.975589,9286.271841
58916,133032.5328,2053.366095,9529.828433
58917,86960.2962,1525.882681,11080.49129
58918,173133.0598,3338.306238,10543.13202
58919,4087.71327,282.7589818,11340.72395
58926,33802046.4,42722.24033,227.8512278
58927,3006687.557,10154.28461,4364.344188
58928,427266.4437,2991.460698,2833.502505
58929,250761.3609,2372.417991,3600.787903
58930,3710333.422,12880.85386,247.0575062
58931,454968.1655,3580.447239,1409.667272
58932,13954932.82,18470.66889,1873.843835
58933,4205751.294,10521.93713,950.6678526
58934,1582307.287,6106.36503,131.4554013
58935,1161770.472,4108.552874,385.7174763
58936,216641.5438,2394.567165,204.8385388
58937,1502171.254,5830.819283,28801.67786
58938,342674.2621,2437.689085,27777.73054
58939,139838.2741,2005.044959,30820.0647
58940,37370.18695,1003.239271,29614.15709
58941,47309.63067,1089.004863,29680.81566
58942,131460.8893,1729.510054,28941.37271
58943,76667.35047,1131.34781,28710.30066
58944,2386998.522,10386.35109,24776.48334
58945,863749.5541,9014.340982,32489.22606
58946,254544.3342,3991.494851,33224.33944
58947,165165.1916,2104.026029,29721.59919
58948,2117726.901,8990.187804,22039.67532
58949,1013169.946,5007.812291,21527.8888
58950,2284244.353,9683.887722,14105.35625
58951,180194.9287,2574.0594,15843.08362
58952,279896.7675,2576.404511,16085.25061
58953,335724.3075,3141.218987,14314.2724
58954,680254.8186,4274.435758,16823.92392
58955,271464.4214,3660.460322,11994.75129
58956,199208.34,1794.341816,11773.3611
58957,2314788.385,9460.825279,10201.60452
58958,420390.8154,3153.600107,13290.96051
58959,448585.0476,4757.552296,15895.52933
58960,111167.4041,1416.034431,13040.71571
58961,2036654.91,9011.01302,9842.540464
58962,4063396.355,15502.05005,3940.290193
58963,10216149.95,21684.20283,1597.949244
58964,2472231.608,12302.06229,12433.12404
58965,157580.0512,2596.293116,12841.10418
58966,45669334.56,60595.29238,175.0160734
58967,72765.37665,1195.167009,214.3560888
58968,3516547.48,12116.4689,454.9620826
58969,138469.2849,1531.078301,1448.69845
58970,178730.7057,2036.463585,1398.500219
58971,1988728.053,6624.630234,237.1737523
58972,29253.66986,686.1828644,4107.78816
58973,114728.5092,1558.210396,4737.59149
58974,24907.534,1080.230411,3013.749575
58975,609961.4393,3747.462567,136.1010783
58976,405157.9694,4204.079939,570.2790991
58977,562473.7596,7763.512213,86.9727695
58978,156077.6177,2253.725088,761.8308314
