,Family,Genus,Species,Introduced..y.n.,Body.mass_Mean..g.,Total.body.Length_Mean..mm.,SVL_Mean..mm.,Longevity..days.,Limbs,Sociality,Sexual.maturity..days..,Gestation.length..days.,Litter.clutch.size,Litters.clutches.per.year,Weaning.age..days..,Plant..0.1.,Terrestrial.vertebrate..0.1.,Fish..0.1.,Invertebrate..0.1.,Carrion..0.1.,trophic_level,brain_mass_g,DigitsWebbed,DigitsClaws,DigitsFlippers,DigitsHooves,LocoAquatic,LocoArboreal,LocoFossorial,LocoGliding,LocoCursorial,LocoSaltation,LocoTerrestrial,day_active,night_active,crepuscular_active,niche_aerial,niche_arboreal,niche_ground,niche_marine,niche_scansorial
222,Delphinidae,Orcinus,orca,N,7.00E+06,9226.32,1247.089647,36500,2,Gregarious,4989.76,454.721,1,0.21,443.38,0,1,1,0,0,3,5725.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
223,Ornithorhynchidae,Ornithorhynchus,anatinus,N,1225,419.18,454.0777636,8249,4,Solitary,742.46,14.74,2,1.1,113.485,0,0,0,1,0,3,26.419,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
224,Leporidae,Oryctolagus,cuniculus,Y,1900,388.5,388.5,6570,4,Gregarious,185.61,30.596,5.24,4.415,26.15,1,0,0,0,0,1,10.386,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
225,Macropodidae,Osphranter,antilopinus,N,37750,1954,1067.5,7753.246382,4,Gregarious,576.7548399,34,1,1.217259738,333.4184568,1,0,0,0,0,1,58.845,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
226,Macropodidae,Osphranter,bernardus,N,17000,1292,683,6341.158207,4,Gregarious,486.8861151,34.25361307,1.004270776,1.286642008,329.2319993,1,0,0,0,0,1,38.86,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
227,Macropodidae,Osphranter,robustus,N,44000,1783,958,7732.405918,4,Gregarious,572.5157471,33,1,1.228175147,224,1,0,0,0,0,1,61.124,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
228,Macropodidae,Osphranter,rufus,N,65000,2030,1150,7961.48433,4,Gregarious,610.1232802,72.57425283,1,1.1,337.6111601,1,0,0,0,0,1,64.646,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
229,Molossidae,Otomops,formosus,N,30.39,125,110,4254.810253,4,Gregarious,449.5789222,139.7438768,1.045414817,1.099017341,90.00303566,0,0,0,1,0,2.975277778,2.916835465,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
230,Bovidae,Ovis,aries,Y,68000,1679.018706,1468.13111,8826.752184,4,Gregarious,562.1987761,238.9086785,1.145214848,1.031671369,148.4109606,1,0,0,0,0,1.077685714,186.2535572,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
231,Molossidae,Ozimops,cobourgianus,N,7.9,83.5,50.5,5056.797628,4,Gregarious,502.7597422,156.8501065,1,1.066785778,77.92770977,0,0,0,1,0,2.976833333,17.55890895,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
232,Molossidae,Ozimops,halli,N,5.4,81,53,4145.996955,4,Gregarious,439.164927,141.6742297,1.046793984,1.08500256,71.0998238,0,0,0,1,0,2.9795,3.834585954,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
233,Molossidae,Ozimops,kitcheneri,N,9,90,58,4271.166881,4,Gregarious,454.9094092,134.6606319,1,1.061654107,74.97565808,0,0,0,1,0,2.9795,5.436567404,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
234,Molossidae,Ozimops,lumsdenae,N,14,99,64,4318.211591,4,Gregarious,455.433077,133.5245312,1,1.057554107,75.58966005,0,0,0,1,0,2.9795,3.721980129,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
235,Molossidae,Ozimops,petersi,N,10,90,57,5263.389503,4,Gregarious,505.4305685,155.6697622,1,1.073402742,77.77594274,0,0,0,1,0,3,112.634,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
236,Molossidae,Ozimops,planiceps,N,9,89,56,4322.074912,4,Gregarious,452.2941797,134.8847082,1,1.059504504,74.98708436,0,0,0,1,0,2.9795,5.268711644,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
237,Molossidae,Ozimops,ridei,N,9,85,55,5025.942238,4,Gregarious,504.5260149,156.1379836,1,1.073497583,77.80510399,0,0,0,1,0,2.976833333,18.06166379,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
238,Dasyuridae,Parantechinus,apicalis,N,70.655,260,143.75,2007.5,4,Solitary,340.6,48.25,7.75,1,117.35,0,0,0,1,0,3,1.243,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
239,Muridae,Paulamys,naso,N,122,249.4842377,223.1136432,2820.08913,4,Gregarious,121.8173206,32.8126588,2.905734656,2.794951417,27.74660974,1,0,0,1,0,1.935811111,26.6270397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
240,Delphinidae,Peponocephala,electra,N,206000,2800,1191.341563,17155,2,Gregarious,3458.66,365.116,1,0.360430433,507.0467607,0,0,1,0,0,3,1643.267,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241,Peramelidae,Perameles,bougainville,N,226,292,202,2117,4,Gregarious,136.05,12,1.8,4,62,1,0,0,1,0,2,3.326,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
242,Peramelidae,Perameles,eremiana,N,499.99,410,275,3459.47888,4,Solitary,323.3184064,17.05344074,2,2.157120067,92.29436595,0,0,0,1,0,2.678396032,4.92829826,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
243,Peramelidae,Perameles,fasciata,N,585,405,320,3641.058563,4,Solitary,427.7970619,17.93866288,3.106477287,1.468016714,108.69429,1,0,0,1,0,2.025854762,4.908758948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,Peramelidae,Perameles,gunnii,N,801.5,404,323.35,2226.5,4,Solitary,107.64,12.25,2.155,3.8,59.995,1,0,0,1,0,2,4.662,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
245,Peramelidae,Perameles,myosuros,N,605,320,228,3524.677321,4,Solitary,428.4033347,18.09545993,4,1.452454052,107.2442789,1,0,0,1,0,2.028894444,4.533281548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246,Peramelidae,Perameles,nasuta,N,720.26,610,425,2044,4,Solitary,139.04,12.12,2.565,2.92,66.495,1,1,0,1,0,2,5.139,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
247,Peramelidae,Perameles,notina,N,850,343,253,3810.505198,4,Solitary,434.6258175,17.09399759,4,1.43239256,106.9671919,1,0,0,1,0,2.027440476,4.875995978,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
248,Peramelidae,Perameles,pallescens,N,1050,560,410,4212.622643,4,Solitary,1095,14,4,1.375026976,147.5584772,1,0,0,1,0,1.98765,11.39685387,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
249,Peramelidae,Perameles,papillon,N,407,284,208,3567.287504,4,Solitary,446.2805063,17.31177659,3,1.347976071,127.0797315,0,0,0,1,0,2.674865079,4.419629552,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
250,Pseudocheiridae,Petauroides,volans,N,1141,1060,440,5475,4,Solitary,733.29,21.0439479,1,1,228.355,1,0,0,0,0,1,4.859,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
251,Petauridae,Petaurus,ariel,N,95,355,165,4543.261941,4,Solitary,443.4021961,19.60997333,2,1.388108512,138.1530285,1,1,0,1,0,1.88065873,3.564599231,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
252,Petauridae,Petaurus,australis,N,572.5,700,302.5,5840,4,Gregarious,822,20.85513913,1,1,150.035,1,0,0,0,0,2,5.71,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
253,Petauridae,Petaurus,breviceps,N,127.55,350,170.755,6497,4,Gregarious,320.03,16.34,2,1.3,120.325,1,0,0,1,0,2,2.09,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
254,Petauridae,Petaurus,gracilis,N,310,624,245,5405.042,4,Gregarious,456.6,20,1.595,1.28,122,1,0,0,1,0,1,5.146,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
255,Petauridae,Petaurus,norfolcensis,N,272.5,480,210,5405.042,4,Gregarious,336,20,1.57,1.56,122,1,0,0,1,0,2,3.02,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
256,Petauridae,Petaurus,notatus,N,112,356,161,4447.801678,4,Solitary,446.6291344,19.49024243,1.919571102,1.40512404,140.3323317,1,1,0,1,0,1.885557937,3.584005437,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
257,Macropodidae,Petrogale,assimilis,N,4618.88,1008,503,4745,4,Gregarious,595.25,30.99,1,1.49,294.19,1,0,0,1,0,1,18.13,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
258,Macropodidae,Petrogale,brachyotis,N,4000,965,488,3686.5,4,Gregarious,565,30,1,1.524559532,210,1,0,0,0,0,1,15.75,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
259,Macropodidae,Petrogale,burbidgei,N,1258,598,353,4673.683073,4,Gregarious,512.7293206,30.56945051,1,1.512630992,195.3725468,1,0,0,0,0,1,12.259,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
260,Macropodidae,Petrogale,coenensis,N,4375,1029,533,3931.001114,4,Gregarious,548.7150524,33.29536376,1.018120091,1.504213444,298.0938983,1,0,0,0,0,1,18.466,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
261,Macropodidae,Petrogale,concinna,N,1324.1,616,350,6205,4,Solitary,498.88,30.73,1,1,183.075,1,0,0,0,0,1,11.396,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
262,Macropodidae,Petrogale,godmani,N,4750,1075,522,3849.745579,4,Gregarious,592.662694,32.71806728,1.025080996,1.527724496,305.0063194,1,0,0,0,0,2,18,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
263,Macropodidae,Petrogale,herberti,N,6465.8,1132,562,5256,4,Gregarious,573.442,30.495,1,1.48,281.5,1,0,0,0,0,1,21.963,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
264,Macropodidae,Petrogale,inornata,N,4555.52,1077,534,2548.917,4,Gregarious,612.26,30.99,1,1.7,286.18,1,0,0,0,0,2,17,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
265,Macropodidae,Petrogale,lateralis,N,5283.94,1063,512,5256,4,Gregarious,565,30,1,1.48,281.5,1,0,0,0,0,1,19.2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
266,Macropodidae,Petrogale,mareeba,N,4150,1001,502,3514.629605,4,Gregarious,514.0865829,32.76381221,1.107064489,1.592515119,259.4249237,1,0,0,0,0,2,17.612,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
267,Macropodidae,Petrogale,penicillata,N,6465.8,1153,556,5256,4,Gregarious,573.77,30.495,1,1.48,281.5,1,0,0,0,0,1,24.76,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
268,Macropodidae,Petrogale,persephone,N,5585.63,1200,581,3650,4,Gregarious,774.4,32,1,1.46,329.06,1,0,0,0,0,1,22.274,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
269,Macropodidae,Petrogale,purpureicollis,N,5283.94,1066,532,5256,4,Gregarious,565,30,1,1.48,281.5,1,0,0,0,0,1,20.117,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
270,Macropodidae,Petrogale,rothschildi,N,4546.31,1195,559,3854.828248,4,Gregarious,551.0526446,33.76401032,1.014181484,1.482002595,313.3557248,1,0,0,0,0,1,18.258,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
271,Macropodidae,Petrogale,sharmani,N,4250,979,489,3597.251005,4,Gregarious,558.4413617,32.5343719,1.050877778,1.562741956,277.5609359,1,0,0,0,0,2,18.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
272,Macropodidae,Petrogale,wilkinsi,N,3200,865,455,4407.183361,4,Gregarious,506.7262359,32.53608643,1.008385467,1.418007171,258.1940208,1,0,0,0,0,1.066362698,17.66647849,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
